sector,category,id,name,unit,factor,uncertainty,source,year,region,date_accessed,description,source_link
Computing,CPU,aws-ap-south-1-cpu,AWS (AP SOUTH 1) CPU,kg-CO2e/cpu-hour,0.00167546,,CCF,2021,IN-BOM,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-south-1-hdd-storage,AWS (AP SOUTH 1) HDD STORAGE,kg-CO2e/tb,0.00052233,,CCF,2021,IN-BOM,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-ap-south-1-memory,AWS (AP SOUTH 1) MEMORY,kg-CO2e/gb,0.000315,,CCF,2021,IN-BOM,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-ap-south-1-networking,AWS (AP SOUTH 1) NETWORKING,kg-CO2e/gb,0.00080358,,CCF,2021,IN-BOM,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-south-1-ssd-storage,AWS (AP SOUTH 1) SSD STORAGE,kg-CO2e/tb,0.0009643,,CCF,2021,IN-BOM,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-ap-southeast-1-cpu,AWS (AP SOUTHEAST 1) CPU,kg-CO2e/cpu-hour,0.00096671,,CCF,2021,SG-SIN,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-southeast-1-hdd-storage,AWS (AP SOUTHEAST 1) HDD STORAGE,kg-CO2e/tb,0.00030137,,CCF,2021,SG-SIN,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-ap-southeast-1-memory,AWS (AP SOUTHEAST 1) MEMORY,kg-CO2e/gb,0.00018175,,CCF,2021,SG-SIN,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-ap-southeast-1-networking,AWS (AP SOUTHEAST 1) NETWORKING,kg-CO2e/gb,0.00046365,,CCF,2021,SG-SIN,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-southeast-1-ssd-storage,AWS (AP SOUTHEAST 1) SSD STORAGE,kg-CO2e/tb,0.00055638,,CCF,2021,SG-SIN,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-ap-southeast-2-cpu,AWS (AP SOUTHEAST 2) CPU,kg-CO2e/cpu-hour,0.00186952,,CCF,2021,AU-SYD,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-southeast-2-hdd-storage,AWS (AP SOUTHEAST 2) HDD STORAGE,kg-CO2e/tb,0.00058282,,CCF,2021,AU-SYD,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-ap-southeast-2-memory,AWS (AP SOUTHEAST 2) MEMORY,kg-CO2e/gb,0.00035149,,CCF,2021,AU-SYD,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-ap-southeast-2-networking,AWS (AP SOUTHEAST 2) NETWORKING,kg-CO2e/gb,0.00089665,,CCF,2021,AU-SYD,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ap-southeast-2-ssd-storage,AWS (AP SOUTHEAST 2) SSD STORAGE,kg-CO2e/tb,0.00107598,,CCF,2021,AU-SYD,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-ca-central-1-cpu,AWS (CA CENTRAL 1) CPU,kg-CO2e/cpu-hour,0.00030764,,CCF,2021,CA-MTR,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ca-central-1-hdd-storage,AWS (CA CENTRAL 1) HDD STORAGE,kg-CO2e/tb,0.00009591,,CCF,2021,CA-MTR,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-ca-central-1-memory,AWS (CA CENTRAL 1) MEMORY,kg-CO2e/gb,0.00005784,,CCF,2021,CA-MTR,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-ca-central-1-networking,AWS (CA CENTRAL 1) NETWORKING,kg-CO2e/gb,0.00014755,,CCF,2021,CA-MTR,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-ca-central-1-ssd-storage,AWS (CA CENTRAL 1) SSD STORAGE,kg-CO2e/tb,0.00017706,,CCF,2021,CA-MTR,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-cn-north-1-cpu,AWS (CN NORTH 1) CPU,kg-CO2e/cpu-hour,0.00131339,,CCF,2021,CN-BJS,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-cn-north-1-hdd-storage,AWS (CN NORTH 1) HDD STORAGE,kg-CO2e/tb,0.00040945,,CCF,2021,CN-BJS,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-cn-north-1-memory,AWS (CN NORTH 1) MEMORY,kg-CO2e/gb,0.00024693,,CCF,2021,CN-BJS,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-cn-north-1-networking,AWS (CN NORTH 1) NETWORKING,kg-CO2e/gb,0.00062993,,CCF,2021,CN-BJS,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-cn-north-1-ssd-storage,AWS (CN NORTH 1) SSD STORAGE,kg-CO2e/tb,0.00075591,,CCF,2021,CN-BJS,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-cn-northwest-1-cpu,AWS (CN NORTHWEST 1) CPU,kg-CO2e/cpu-hour,0.00131339,,CCF,2021,CN-NX,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-cn-northwest-1-hdd-storage,AWS (CN NORTHWEST 1) HDD STORAGE,kg-CO2e/tb,0.00040945,,CCF,2021,CN-NX,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-cn-northwest-1-memory,AWS (CN NORTHWEST 1) MEMORY,kg-CO2e/gb,0.00024693,,CCF,2021,CN-NX,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-cn-northwest-1-networking,AWS (CN NORTHWEST 1) NETWORKING,kg-CO2e/gb,0.00062993,,CCF,2021,CN-NX,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-cn-northwest-1-ssd-storage,AWS (CN NORTHWEST 1) SSD STORAGE,kg-CO2e/tb,0.00075591,,CCF,2021,CN-NX,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-eu-central-1-cpu,AWS (EU CENTRAL 1) CPU,kg-CO2e/cpu-hour,0.00079987,,CCF,2021,DE-FRA,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-central-1-hdd-storage,AWS (EU CENTRAL 1) HDD STORAGE,kg-CO2e/tb,0.00024936,,CCF,2021,DE-FRA,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-eu-central-1-memory,AWS (EU CENTRAL 1) MEMORY,kg-CO2e/gb,0.00015038,,CCF,2021,DE-FRA,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-eu-central-1-networking,AWS (EU CENTRAL 1) NETWORKING,kg-CO2e/gb,0.00038363,,CCF,2021,DE-FRA,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-central-1-ssd-storage,AWS (EU CENTRAL 1) SSD STORAGE,kg-CO2e/tb,0.00046036,,CCF,2021,DE-FRA,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-eu-north-1-cpu,AWS (EU NORTH 1) CPU,kg-CO2e/cpu-hour,0.00001893,,CCF,2021,SE-STO,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-north-1-hdd-storage,AWS (EU NORTH 1) HDD STORAGE,kg-CO2e/tb,0.0000059,,CCF,2021,SE-STO,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-eu-north-1-memory,AWS (EU NORTH 1) MEMORY,kg-CO2e/gb,0.00000356,,CCF,2021,SE-STO,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-eu-north-1-networking,AWS (EU NORTH 1) NETWORKING,kg-CO2e/gb,0.00000908,,CCF,2021,SE-STO,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-north-1-ssd-storage,AWS (EU NORTH 1) SSD STORAGE,kg-CO2e/tb,0.0000109,,CCF,2021,SE-STO,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-eu-south-1-cpu,AWS (EU SOUTH 1) CPU,kg-CO2e/cpu-hour,0.00055139,,CCF,2021,IT-MIL,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-south-1-hdd-storage,AWS (EU SOUTH 1) HDD STORAGE,kg-CO2e/tb,0.0001719,,CCF,2021,IT-MIL,2021/08/19,Emission Intensity for the HDD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Memory,aws-eu-south-1-memory,AWS (EU SOUTH 1) MEMORY,kg-CO2e/gb,0.00010367,,CCF,2021,IT-MIL,2021/08/19,Emission Intensity for the memory in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Networking,aws-eu-south-1-networking,AWS (EU SOUTH 1) NETWORKING,kg-CO2e/gb,0.00026445,,CCF,2021,IT-MIL,2021/08/19,Emission Intensity for the networking in kg CO2e per gigabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,Storage,aws-eu-south-1-ssd-storage,AWS (EU SOUTH 1) SSD STORAGE,kg-CO2e/tb,0.00031735,,CCF,2021,IT-MIL,2021/08/19,Emission Intensity for the SSD storage in kg CO2e per terabyte for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
Computing,CPU,aws-eu-west-1-cpu,AWS (EU WEST 1) CPU,kg-CO2e/cpu-hour,0.00074781,,CCF,2021,IE-DUB,2021/08/19,Emission Intensity for 1 CPU in kg CO2e per hour for the AWS data centers in the given location. Using the assumptions and grid mix data available in the source.,https://www.cloudcarbonfootprint.org/docs/methodology/#compute
